"","ss1","ss2","ss3","ss4","ss5","ss6","ss7","ss8","totalRock","response.cor","fwd.error1","fwd.error2","forecast"
"2131",30,110,129,130,340,366,429,547,59,3,0.454310923785957,0.217484282908386,3.82329731340814
"2132",43,53,153,294,405,587,746,794,43,3,0.457255911710019,0.210865594003539,3.61054200135257
"2133",91,295,343,374,429,669,719,850,39,3,0.457893829015818,0.352664785309082,3.93172230028508
"2134",135,173,244,335,435,542,643,735,31,3,0.45795088888022,0.487912839527178,4.10184200609631
"2135",209,322,568,602,753,782,833,843,41,4,0.461012413522317,0.329168513940093,3.96102662902268
"2136",22,131,209,371,417,584,833,843,44,4,0.461012413522317,0.329168513940093,3.96102662902268
"2137",32,248,329,422,685,790,843,845,53,5,0.463243556879345,0.593172682444763,2.83855375853114
"2138",277,295,408,547,600,606,702,833,50,3,0.463691670653259,0.297780652564613,4.01505628250595
"2139",33,279,290,398,415,454,708,744,50,4,0.464114884782511,0.73684249474651,2.66347025917432
"2140",77,495,515,521,633,728,739,843,50,6,0.46599341140319,0.371433032807823,4.31757050446748
"2141",34,287,303,365,412,448,572,738,34,2,0.466497807178729,0.376597695508628,3.76909839241226
"2142",34,90,159,345,528,619,642,689,48,3,0.469203357670241,0.269811114024578,3.97478129099578
"2143",39,69,334,393,396,514,750,833,56,5,0.469906805960403,0.33068501307779,3.90500559533011
"2144",108,199,286,301,463,537,653,835,58,4,0.47027480960197,0.645967455937928,3.11353205996614
"2145",191,237,244,310,439,493,517,661,44,5,0.470655226551788,0.366019007697806,3.88645656644122
"2146",290,362,453,491,555,706,806,833,51,4,0.471141416259007,0.34061671881565,3.95640357472278
"2147",9,141,147,151,471,530,629,820,55,6,0.473693744613527,0.800037468105876,2.6913071809515
"2148",66,74,125,198,574,703,736,782,59,5,0.474052102770715,0.213421282417892,3.84916335410923
"2149",227,370,405,413,494,608,705,763,41,4,0.474619266066789,0.800343751872048,4.3721211327743
"2150",25,270,277,450,543,662,709,840,46,5,0.474683077918516,0.410800186198232,4.1236296833238
"2151",190,376,489,490,515,582,626,792,56,7,0.475349033201137,0.467888924027458,4.04653539493729
"2152",93,201,256,506,683,688,758,784,40,5,0.475362963921101,0.651203895770769,2.79720102421215
"2153",52,264,323,426,500,688,789,840,47,4,0.475895003570765,0.516168245960463,3.1425404565177
"2154",84,144,284,300,443,465,546,833,39,2,0.476247376818604,0.371008536106795,6.24509671219061
"2155",176,260,396,421,430,594,782,833,30,2,0.47842450250163,0.415736461512191,4.01805683990156
"2156",31,157,233,558,639,647,652,684,34,4,0.478625853244181,0.332540189644746,3.81175985850654
"2157",118,130,418,501,598,697,783,833,36,3,0.479356134773516,0.370687918619168,3.93991638515444
"2158",96,150,285,317,398,415,616,651,47,2,0.47943697874517,0.774557246224111,2.60109125853434
"2159",123,227,257,535,582,786,831,840,42,3,0.480027477411632,0.453103066917294,3.17481004549201
"2160",7,263,275,373,415,561,703,709,51,4,0.480320166578468,0.108610015986384,3.72163831595113
"2161",315,389,391,464,549,559,766,833,52,2,0.483077375289306,0.529627965752413,4.16106034261851
"2162",131,191,594,606,614,707,763,851,47,3,0.484448702574674,0.579568693876014,4.15134532356381
"2163",201,222,237,375,399,515,622,663,41,4,0.485877287808785,0.226694224277635,3.659436558713
"2164",99,179,201,263,463,578,701,816,44,5,0.486374460465095,0.356072236859284,3.04784691467358
"2165",115,291,316,333,389,405,789,821,56,5,0.486570493803633,0.314057401709443,3.90428380725704
"2166",191,208,250,270,285,724,757,766,51,4,0.487362591213232,0.509930421666988,4.24249603844718
"2167",312,333,416,521,619,653,801,828,42,4,0.488586151712036,0.362389049299277,3.92718779334907
"2168",159,234,405,576,629,671,735,849,35,4,0.488602798410177,0.369549903718693,3.87390378780816
"2169",7,109,157,284,380,415,478,526,40,2,0.489317395727582,0.0928753772064339,3.68312626977354
"2170",269,423,432,464,572,674,833,849,58,3,0.489374956376455,0.213030238872255,3.7703374747039
"2171",56,105,211,260,463,525,720,760,53,4,0.490539313726271,0.647272533331909,3.0245786397477
"2172",7,186,238,280,415,617,673,697,52,3,0.49099291172449,0.0576477939002529,3.63318790323545
"2173",399,452,458,536,579,764,767,843,58,5,0.49125645022248,0.436268293261983,3.87976887542644
"2174",117,242,301,653,676,742,796,840,56,6,0.491984904331707,0.399645401279945,4.0937797443843
"2175",16,45,55,189,428,619,635,703,54,4,0.491990108001375,0.44303015028801,4.07165261429149
"2176",144,201,214,292,371,570,610,689,52,2,0.492879450033578,0.694766663760512,2.81335046183396
"2177",353,542,603,661,695,706,833,841,45,2,0.493632594056096,0.284408945431629,3.9225202188105
"2178",74,132,310,333,404,629,692,738,48,3,0.494579968650359,0.698830031679964,2.58046302660715
"2179",8,23,40,157,551,627,782,833,56,3,0.4947256900232,0.407039888238868,4.01872592703777
"2180",30,96,254,467,506,547,729,799,54,2,0.496386491759228,0.24487695247654,3.84537954115195
"2181",35,79,149,461,470,506,619,847,52,4,0.4973448329843,0.365140017800829,3.929285412756
"2182",96,359,494,528,682,685,761,833,49,4,0.498160349174048,0.351077699857268,3.96899651652898
"2183",7,17,415,477,506,528,553,706,54,3,0.498244737027868,0.0678743610327843,3.66424220322687
"2184",17,105,115,200,210,293,405,854,48,3,0.499002256972519,0.232790197487624,3.2891042940107
"2185",93,235,264,463,482,574,701,843,40,5,0.49996176910733,0.239014407831475,3.06879485055713
"2186",19,77,311,470,619,652,752,801,41,5,0.500527476845143,0.286757994118585,3.93327176200813
"2187",2,19,60,225,345,405,434,569,49,5,0.501866857139875,0.320302705294864,3.97777431103245
"2188",144,165,191,496,522,530,661,671,47,4,0.502172186208537,0.323471477873813,3.99117229847333
"2189",108,279,333,405,470,525,823,856,42,3,0.502606705574929,0.315912208385859,3.85181544127916
"2190",11,259,318,427,578,789,790,840,48,6,0.502903929887894,0.478313565875208,3.0747456617411
"2191",292,336,348,470,619,796,835,842,42,2,0.503213605591991,0.375305087034302,3.97598524589578
"2192",119,191,240,276,512,630,713,735,43,4,0.504868849937685,0.38694787061447,4.0125021642586
"2193",70,198,339,403,509,667,788,820,54,3,0.505572014733104,0.273016526365072,3.93466953297465
"2194",61,266,348,361,370,550,735,833,52,5,0.506832851649303,0.556300033997619,4.09976717117137
"2195",296,334,542,618,619,679,710,787,49,4,0.50797122017358,0.402650042720477,3.99438271891477
"2196",96,165,415,568,775,826,838,843,40,2,0.508031106807147,1.01814013016057,-6.69091003822539
"2197",25,219,566,629,635,673,711,833,55,5,0.50817321071057,0.393256318678972,3.95646592604009
"2198",109,191,219,329,350,447,486,629,54,4,0.508843857887097,0.22073697463586,3.78723423732782
"2199",93,174,211,600,643,677,756,821,37,4,0.510417650292971,0.500430082636987,-30.7248959713452
"2200",31,261,405,461,506,550,770,847,45,2,0.510595662128054,0.376792644470733,3.93968116832287
"2201",55,88,191,312,380,473,476,854,49,7,0.511309320864926,0.33423512014884,3.91483120185117
"2202",189,303,364,405,441,467,679,782,52,3,0.513965848048233,0.391557676320879,3.98050880414599
"2203",167,233,371,398,482,508,613,626,44,3,0.514090779675034,0.457717666924101,4.0392497128509
"2204",63,201,293,494,526,644,782,835,54,3,0.515390689556792,0.769429111347689,2.77443812747246
"2205",114,282,307,317,320,423,482,619,44,5,0.515540200989505,0.214554758473914,3.79053737839556
"2206",4,131,160,281,333,405,514,673,46,3,0.515847723563835,0.399980092928899,3.96601339848155
"2207",20,46,93,285,429,468,703,856,43,2,0.517728997020518,0.429285939933516,-26.2095776627968
"2208",164,328,471,678,692,711,723,833,47,3,0.518261640039406,0.174769908006089,3.90167310653586
"2209",11,28,34,177,367,588,679,849,49,4,0.520985058910007,0.448464990825005,4.18932893517906
"2210",53,201,341,501,754,758,801,833,37,4,0.52120258815104,0.425560728757894,4.00609511042772
"2211",264,273,411,458,475,537,642,775,46,2,0.523244812570874,0.851307162528538,2.71662472833489
"2212",58,191,196,640,661,723,734,841,43,3,0.524094991496465,0.308674391015854,3.76924562626936
"2213",41,91,242,497,538,738,792,810,49,3,0.525552679475901,0.557766254590826,2.89779919794601
"2214",19,94,257,282,283,614,816,843,54,6,0.52667273733244,0.576175236291134,2.87476990411056
"2215",52,225,327,340,450,525,629,633,50,2,0.526740042355101,0.775207965411467,2.86708924569534
"2216",178,185,281,379,584,599,684,816,36,4,0.526866723786536,0.490387304530188,4.68571588960047
"2217",221,499,612,619,720,750,776,815,39,2,0.527683050163276,0.392609861001911,3.9930613659716
"2218",88,177,201,255,271,423,437,567,59,4,0.528840332030953,0.928779297469371,2.84316085770182
"2219",30,42,312,526,567,709,710,794,46,7,0.530142335519937,0.287787013244927,3.76556881248896
"2220",65,155,205,393,518,632,779,840,42,2,0.530381089276415,0.572828717065537,3.09337748303294
"2221",119,129,246,377,405,535,790,836,57,4,0.530806417336681,0.4126603047315,3.97305788956251
"2222",23,127,191,210,447,457,525,736,49,5,0.532843102688155,1.49436529163805,2.0951744310829
"2223",108,191,314,455,461,517,521,634,54,6,0.534049066739966,0.473710784013153,4.02878294849272
"2224",60,105,295,307,389,429,622,852,45,2,0.534513080023221,0.398169694054979,3.9726404792625
"2225",69,88,138,163,168,201,248,835,54,6,0.535550090293944,0.810174611310116,3.402575721598
"2226",112,186,201,330,445,640,703,745,60,4,0.536213639482424,0.896003629759174,2.64118810024231
"2227",368,380,457,603,608,804,815,833,26,2,0.536320673264218,0.418149394609288,3.96140782138812
"2228",249,326,386,415,537,616,647,710,59,4,0.536628250388828,0.997069689588841,2.45825383973206
"2229",19,271,322,350,403,405,661,761,50,4,0.536643493271997,0.399318738759257,4.02084363717901
"2230",5,61,157,380,391,462,602,833,44,4,0.537109750476836,0.566803012825468,4.10563054021638
"2231",145,334,488,489,567,575,583,833,50,4,0.537534582585689,0.415118845473696,5.18061310105121
"2232",25,64,396,547,576,601,660,833,40,3,0.540814311466613,0.474894332685897,4.04691387650127
"2233",201,234,280,607,625,634,812,826,44,4,0.542544120443378,0.954199212412401,2.67951020081421
"2234",188,404,415,478,505,517,576,603,47,4,0.542637211213481,0.977330550287143,2.75609113771882
"2235",17,30,334,340,372,472,793,840,46,4,0.54299896513894,0.58665021046729,3.0687321672071
"2236",38,199,219,352,364,405,568,731,46,4,0.543044348455078,0.399098523288576,3.92539939243559
"2237",20,39,191,520,712,798,805,808,36,3,0.544657970746261,0.442731590470066,4.04465797074626
"2238",18,43,119,148,235,460,598,756,48,2,0.544809035500396,0.504397383585938,2.85533374142873
"2239",24,101,393,530,546,619,676,786,58,3,0.546228628272174,0.526905493125732,4.18207951474079
"2240",57,398,405,487,590,731,733,751,38,3,0.546389175907186,0.519225296789584,4.12905625074363
"2241",22,201,214,307,625,688,717,810,37,4,0.547714605220104,0.966009306614966,2.43870871470765
"2242",21,201,249,514,541,601,668,692,38,4,0.549026866926872,0.906192545092482,2.50898955490525
"2243",33,188,274,317,383,433,619,637,52,4,0.549589534558443,0.382606966043919,3.70074339093198
"2244",187,327,625,641,673,747,801,833,46,2,0.550476966227859,0.325394117654302,3.80991441290914
"2245",133,191,203,496,518,547,670,717,29,4,0.55059499291946,0.52825202571288,4.09885492045775
"2246",147,157,515,597,761,770,784,833,46,4,0.55092156674085,0.408585650991053,4.03440705147145
"2247",18,61,95,195,533,619,649,713,46,2,0.554249770801164,0.54264826308942,4.07790306983027
"2248",147,191,214,231,297,499,661,831,41,3,0.555216402476633,0.368138830781139,4.01599012401191
"2249",332,482,685,747,814,815,833,835,43,3,0.557249941438689,0.46890639177865,4.06173662070706
"2250",28,393,481,612,619,625,757,835,59,5,0.559765909498706,0.402206693818678,3.86046529873189
"2251",129,194,201,263,298,354,441,624,46,3,0.559774778978086,0.524359336596578,2.92105377505292
"2252",43,201,207,263,276,556,685,732,42,4,0.560562548623155,0.521216120005253,2.93330440809604
"2253",22,473,480,496,669,684,798,827,60,6,0.561131175323633,0.58029706207627,4.09954343930917
"2254",157,275,372,518,543,695,709,833,45,4,0.563035641126338,0.228671769817288,3.96195440493778
"2255",51,119,162,401,425,582,612,619,42,3,0.56402335629803,0.361260958817267,4.04931535055961
"2256",26,72,122,143,273,458,833,839,46,4,0.564972483226568,0.534220727693026,4.05666915770199
"2257",5,258,428,458,534,550,728,754,52,4,0.564994128510698,0.629005318877107,4.11651515172442
"2258",40,97,159,197,329,405,458,637,41,5,0.56645426507936,0.45080273088481,3.82626153380741
"2259",27,44,89,172,405,523,627,768,42,3,0.566887250337824,0.34842592780961,3.87574997723219
"2260",259,320,415,455,656,675,691,805,50,6,0.567276641833981,0.774708705615919,2.54283494401245
"2261",22,80,160,201,251,308,474,782,43,3,0.56802921028708,1.12121277382066,2.6781996007887
"2262",30,61,160,209,210,481,527,824,56,3,0.571599001421998,0.491341084731899,3.07199298104672
"2263",16,244,275,290,444,622,633,833,50,3,0.571788591968326,0.304139474254173,3.99519890352598
"2264",107,190,194,335,405,464,504,634,44,2,0.572483459937741,0.47861215348976,4.07459179331287
"2265",66,129,242,311,367,421,436,709,54,5,0.572513458931305,0.0769841118052681,4.1196395414979
"2266",23,42,494,696,806,829,843,849,48,5,0.572835785670463,0.404350103024862,3.96336926662455
"2267",93,124,191,267,389,468,676,677,49,4,0.574936540419243,0.476683416698742,4.04542703046283
"2268",20,287,293,348,619,638,698,829,27,2,0.57636349857458,0.442062436139976,4.07171265039802
"2269",57,175,190,458,460,642,650,812,48,3,0.576657701151802,0.834530198738547,6.50729016130891
"2270",30,191,301,389,421,538,616,725,54,3,0.577925489507848,0.0213179496560287,4.10174683881252
"2271",306,329,338,402,411,470,592,833,54,4,0.578576951399289,0.645459115686383,4.26405427613378
"2272",8,199,421,460,463,547,676,836,58,3,0.578955829505222,0.00878902426624739,4.03244182129039
"2273",326,451,470,505,547,605,757,769,59,7,0.580065970198206,0.362001202253706,4.01880122737945
"2274",28,205,312,330,359,635,694,705,46,2,0.581185320832146,0.628823338105441,3.49923739311506
"2275",233,263,286,369,390,504,611,840,30,2,0.581393926279405,0.559764922135679,3.05503488529797
"2276",32,33,286,358,447,711,826,833,59,4,0.582688839924931,0.2721764438096,3.97531521149789
"2277",23,146,280,320,410,484,569,833,43,5,0.583635140653146,0.472971452124745,4.05837903624378
"2278",188,370,375,442,550,577,684,837,34,3,0.584564302651614,1.33728644107363,4.77766121411608
"2279",33,40,201,219,477,543,548,748,54,3,0.585853484007569,0.960358119565005,2.93219071980227
"2280",172,179,461,521,614,711,802,833,53,5,0.586853673061821,0.271983337132706,4.01536066520625
"2281",408,468,544,603,654,698,833,839,44,4,0.588058813387502,0.615423602931446,4.11548138115507
"2282",13,60,191,292,368,378,417,492,53,3,0.588134602557126,0.450187768212126,4.03512676822168
"2283",346,423,578,607,619,779,815,832,50,5,0.58834854577481,0.298602995133904,3.8031670501788
"2284",115,184,241,312,415,540,645,753,61,5,0.590119189773716,0.982562247994073,2.43856393939625
"2285",66,191,323,370,424,470,705,811,44,4,0.594279887863045,1.21905846904997,4.80006393185956
"2286",19,102,159,191,251,301,398,489,47,4,0.594952600718201,0.35931603920207,4.09333668314274
"2287",279,411,417,589,649,728,806,833,43,3,0.595424956028556,0.373861597520331,3.99728094742081
"2288",13,191,237,271,335,471,535,809,48,4,0.596231708956441,0.515348757038857,4.10569980109666
"2289",146,184,608,625,663,710,835,843,45,3,0.596740917811388,0.671257868380712,2.57004178232311
"2290",37,47,185,411,709,718,780,833,54,4,0.598083106891346,0.354425678157033,3.95160557780639
"2291",3,81,154,201,363,477,784,796,42,3,0.599944843845553,0.972981673471268,2.88640181917516
"2292",117,187,300,370,405,413,415,522,52,5,0.601157819032473,0.40342547891276,3.90043429913792
"2293",187,259,378,405,415,464,755,811,58,3,0.601157819032473,0.40342547891276,3.90043429913792
"2294",22,123,136,415,477,503,612,623,44,2,0.601286393334022,0.964575578632365,2.6746598579396
"2295",117,201,343,445,448,492,691,793,46,3,0.601929127416079,0.711630624504213,2.66861831464777
"2296",55,72,188,415,525,576,681,788,54,3,0.602296361977466,0.924105012670543,2.52356429907849
"2297",108,191,401,503,547,633,789,824,44,3,0.604933821697263,0.515326496344094,4.14885113990011
"2298",190,297,359,438,522,651,843,847,55,4,0.605920040744934,0.718443312030252,2.57387215166826
"2299",7,160,162,617,629,703,814,815,40,3,0.606086051589752,0.383607571087242,3.86240377659123
"2300",37,58,182,504,619,661,703,797,40,3,0.60642120454372,0.454408840456073,4.06524675284294
"2301",100,193,351,576,619,656,680,722,54,5,0.608068014844545,0.439943681601229,4.05560570066068
"2302",283,392,408,489,576,765,797,833,50,5,0.609213752229047,0.561070357880096,3.949629534258
"2303",36,159,201,263,378,458,473,595,49,3,0.610397836891277,0.449417438455361,2.94213299436522
"2304",4,197,242,502,506,509,526,759,58,4,0.611386604307542,0.637706718299731,2.77114137998152
"2305",210,259,268,300,386,527,560,833,60,4,0.611548899057038,1.21465809820859,2.36776228061909
"2306",57,109,283,338,405,411,606,701,51,5,0.612944833490912,0.485449908445686,4.16627962986432
"2307",59,92,118,269,537,652,729,833,51,4,0.613009375921138,0.555894468710124,4.1113533070542
"2308",35,124,191,194,226,243,508,509,49,3,0.616575098831383,0.536652890805993,4.09024449209999
"2309",99,191,270,291,403,552,557,727,52,4,0.621681614332029,0.670601546744954,4.48948781698487
"2310",241,283,619,665,708,722,727,805,51,6,0.623349224458321,0.436019443640264,4.00239867636372
"2311",98,201,368,482,621,627,645,750,62,4,0.625479152812002,0.936733991754636,2.60409344888339
"2312",191,258,340,350,486,575,667,847,48,4,0.627407319098898,0.493927421380179,4.07378523653246
"2313",56,60,161,172,609,629,637,833,40,5,0.627679229817177,0.479228132987669,3.90492513201712
"2314",9,101,387,405,551,584,636,776,47,2,0.628602323737296,0.547038475419144,4.50574937014163
"2315",19,298,318,562,572,591,619,656,43,4,0.631443845270654,0.516082833566803,4.08788034402306
"2316",46,255,314,375,433,489,733,833,43,3,0.632632911654918,0.595477409585741,4.04350149368132
"2317",46,157,201,323,418,438,774,838,48,2,0.633369225911984,0.981806479899874,2.62330436351956
"2318",177,355,370,545,565,619,645,810,54,4,0.636232486415573,1.00186205351364,4.57478642260527
"2319",4,188,197,203,619,708,714,773,53,3,0.640116909559532,0.569546684463875,4.09375754634516
"2320",139,199,283,488,530,636,739,833,54,3,0.642376107153838,0.446050751275862,3.99120900021502
"2321",144,232,273,275,305,622,707,833,45,2,0.642692235512605,0.35809455836988,4.07421895913949
"2322",64,108,154,301,321,546,619,842,58,3,0.644094628497857,0.597169855403654,4.15923613723044
"2323",2,101,142,294,502,544,568,619,43,3,0.645389501353078,0.555178188912881,4.15184508771078
"2324",110,247,313,370,414,561,619,833,55,4,0.651199098654066,1.25665674790602,4.84867786719411
"2325",30,289,352,415,509,613,671,683,52,3,0.652096725495098,0.376897145185269,3.90330997709202
"2326",76,179,285,421,498,549,594,619,39,2,0.656487912534761,0.288940001396289,4.13089574509368
"2327",22,72,76,466,480,552,619,733,38,2,0.656830712661986,0.634274275196368,4.35351886500021
"2328",170,188,297,398,461,552,789,833,52,3,0.659921809056266,0.65955698173377,7.22942763540296
"2329",184,201,229,349,573,621,701,758,44,3,0.662458717026037,0.960906687138802,2.57166682957001
"2330",26,251,278,279,475,619,675,711,56,4,0.663877735184208,0.362457213080316,4.04920770359491
"2331",189,405,472,592,691,705,775,804,40,3,0.665312927884738,0.599294570330785,4.14831334635563
"2332",47,192,534,565,629,638,805,842,52,2,0.666273713590272,1.07538392671215,2.24216494469039
"2333",113,124,169,179,309,360,827,843,57,3,0.667022646854562,0.628935280681142,4.12406386647239
"2334",201,209,263,331,542,573,812,845,58,2,0.671566130919299,0.540706042846891,2.85525729762726
"2335",39,242,345,347,472,557,760,833,49,4,0.672329326696714,0.447613566169554,4.05751102847595
"2336",23,191,341,457,547,652,702,764,54,5,0.672933094146821,0.589711564464445,4.18144580151813
"2337",69,88,212,292,486,544,680,833,58,5,0.674603229310373,0.554729211066849,4.09127456506712
"2338",121,139,154,372,405,463,667,828,58,3,0.682360595836009,0.755702543839745,4.20605819368633
"2339",11,146,177,205,246,334,769,833,50,4,0.684486472519151,0.578868758214103,4.85268276746121
"2340",24,201,273,305,364,398,793,821,49,4,0.687439590893475,0.874441032995878,2.63428905409034
"2341",188,201,242,299,507,560,845,856,56,2,0.688184774651505,1.09211929471186,2.52542271149585
"2342",141,191,333,491,720,812,830,853,48,3,0.690421729934902,0.56279952600656,4.14023199428505
"2343",88,191,217,322,341,404,734,739,53,6,0.694185379464009,0.562503431865031,4.08652145959183
"2344",4,89,169,191,364,449,552,634,37,2,0.697792354299095,0.718389426732734,4.49254573069061
"2345",71,188,212,268,425,808,812,843,46,4,0.698920237966121,0.786501491021062,8.82591793918448
"2346",32,146,156,210,405,506,711,733,49,3,0.701366625648684,0.565126735624278,4.08884163432963
"2347",102,126,179,241,327,460,485,598,60,2,0.701889248984145,0.820261058207672,2.64169755385213
"2348",167,227,234,246,437,619,637,848,49,3,0.704626864613473,0.562976012655446,4.04310753984949
